I_arcSum	I_inj_total	V_InjD12
0.29707184	2933.9634
-0.050233722	2934.1196
-0.050233722	2933.6821
-0.050233722	2933.854
-0.050233722	2934.0103
-0.050233722	2934.1821
-0.050233722	2934.354
-0.050233722	2934.5103
-0.050233722	2934.6821
0.29707184	2934.854
-0.39753917	2935.0103
-0.050233722	2935.1821
-0.050233722	2935.354
-0.39753917	2935.5103
-0.050233722	2935.6821
-0.050233722	2935.8384
0.29707184	2936.0103
0.29707184	2936.1821
-0.050233722	2936.3384
-0.050233722	2936.5103
-0.050233722	2936.6821
-0.39753917	2936.8384
-0.050233722	2937.0103
-0.050233722	2937.1821
-0.050233722	2936.729
-0.050233722	2936.9009
0.29707184	2937.0571
-0.050233722	2937.229
-0.050233722	2936.7915
-0.39753917	2936.9478
-0.39753917	2937.1196
-0.050233722	2937.2915
0.29707184	2937.4478
-0.050233722	2937.0103
-0.050233722	2937.1821
0.29707184	2937.3384
-0.050233722	2937.5103
-0.050233722	2937.6665
-0.39753917	2937.8384
-0.050233722	2937.4009
-0.050233722	2937.5571
-0.050233722	2937.729
0.29707184	2937.9009
-0.050233722	2938.0571
-0.050233722	2938.229
-0.39753917	2937.7915
-0.050233722	2937.9478
-0.39753917	2938.1196
-0.050233722	2938.2759
-0.050233722	2938.4478
0.29707184	2938.6196
-0.050233722	2938.7759
0.29707184	2938.9478
-0.39753917	2939.1196
-0.39753917	2939.2759
-0.050233722	2939.4478
-0.050233722	2939.6196
0.29707184	2939.7759
0.29707184	2939.9478
0.29707184	2939.4946
-0.050233722	2939.6665
-0.050233722	2939.8384
-0.050233722	2939.9946
-0.050233722	2940.1665
-0.39753917	2940.3384
-0.050233722	2940.4946
-0.050233722	2940.6665
-0.050233722	2940.8384
0.29707184	2940.9946
-0.050233722	2940.5571
-0.39753917	2940.7134
-0.050233722	2940.8853
-0.39753917	2940.4478
-0.050233722	2940.604
-0.050233722	2940.7759
0.29707184	2940.3384
-0.050233722	2939.8853
0.29707184	2940.0571
-0.050233722	2940.229
-0.050233722	2940.3853
-0.050233722	2940.5571
-0.050233722	2940.729
-0.050233722	2940.2759
-0.050233722	2940.4478
0.29707184	2939.9946
0.29707184	2940.1665
-0.050233722	2940.3384
-0.050233722	2940.4946
-0.050233722	2940.6665
-0.39753917	2940.229
-0.050233722	2939.7759
-0.050233722	2939.9478
0.29707184	2940.1196
0.29707184	2939.6665
-0.050233722	2939.8384
-0.050233722	2939.3853
-0.050233722	2939.5571
-0.39753917	2939.1196
-0.050233722	2939.2759
-0.050233722	2939.4478
0.29707184	2939.0103
0.29707184	2939.1665
0.29707184	2939.3384
-0.050233722	2938.9009
-0.050233722	2939.0571
-0.050233722	2939.229
-0.39753917	2939.3853
-0.050233722	2939.5571
-0.050233722	2939.729
-0.050233722	2939.2759
0.29707184	2939.4478
-0.050233722	2939.6196
-0.050233722	2939.7759
-0.050233722	2939.9478
-0.050233722	2940.1196
-0.39753917	2940.2759
-0.050233722	2940.4478
-0.050233722	2940.604
0.29707184	2940.7759
0.29707184	2940.9478
-0.050233722	2940.4946
-0.050233722	2940.6665
-0.050233722	2940.8384
-0.39753917	2940.9946
-0.050233722	2940.5571
0.29707184	2940.729
0.29707184	2940.2759
-0.050233722	2940.4478
-0.050233722	2940.604
-0.050233722	2940.7759
-0.39753917	2940.3384
-0.39753917	2940.4946
-0.050233722	2940.0571
0.29707184	2940.229
0.29707184	2940.3853
-0.050233722	2940.5571
-0.050233722	2940.729
-0.050233722	2940.8853
-0.050233722	2941.0571
-0.050233722	2941.229
-0.050233722	2940.7759
-0.050233722	2940.9478
0.29707184	2941.104
-0.050233722	2940.6665
-0.050233722	2940.8384
-0.050233722	2940.9946
-0.050233722	2941.1665
-0.39753917	2941.3384
-0.39753917	2940.8853
-0.050233722	2941.0571
-0.050233722	2940.6196
0.29707184	2940.7759
-0.050233722	2940.9478
0.29707184	2941.104
-0.050233722	2941.2759
-0.050233722	2941.4478
-0.050233722	2941.604
-0.050233722	2941.7759
-0.050233722	2941.9478
-0.050233722	2942.104
0.29707184	2942.2759
0.29707184	2941.8384
-0.050233722	2941.3853
-0.39753917	2941.5571
-0.39753917	2941.7134
-0.050233722	2941.8853
0.29707184	2942.0571
0.29707184	2942.2134
0.29707184	2942.3853
-0.050233722	2942.5571
-0.050233722	2942.7134
-0.050233722	2942.2759
-0.39753917	2942.4478
-0.050233722	2942.604
-0.050233722	2942.7759
0.29707184	2942.9321
-0.050233722	2943.104
-0.050233722	2943.2759
-0.050233722	2943.4321
-0.39753917	2943.604
-0.050233722	2943.7759
-0.050233722	2943.9321
-0.050233722	2944.104
-0.050233722	2943.6665
0.29707184	2943.2134
-0.050233722	2942.7759
-0.050233722	2942.9321
-0.050233722	2942.4946
-0.39753917	2942.6665
-0.39753917	2942.8228
-0.39753917	2942.9946
0.29707184	2943.1665
0.29707184	2943.3228
0.29707184	2943.4946
0.29707184	2943.0571
-0.050233722	2943.2134
-0.050233722	2943.3853
-0.39753917	2943.5415
-0.050233722	2943.104
-0.050233722	2943.2759
0.29707184	2943.4321
0.29707184	2943.604
0.29707184	2943.7759
-0.050233722	2943.9321
-0.050233722	2943.4946
-0.39753917	2943.6665
-0.39753917	2943.8228
-0.050233722	2943.9946
0.29707184	2944.1665
0.29707184	2944.3228
0.29707184	2944.4946
0.29707184	2944.6509
-0.050233722	2944.8228
-0.050233722	2944.9946
-0.39753917	2944.5415
-0.39753917	2944.7134
-0.050233722	2944.8853
-0.050233722	2945.0415
0.29707184	2945.2134
0.29707184	2945.3853
-0.050233722	2945.5415
-0.39753917	2945.7134
-0.39753917	2945.8696
-0.39753917	2946.0415
-0.050233722	2946.2134
-0.050233722	2946.3696
-0.050233722	2945.9321
-0.050233722	2946.104
-0.050233722	2946.2603
-0.050233722	2946.4321
-0.050233722	2946.604
-0.39753917	2946.7603
-0.39753917	2946.3228
-0.050233722	2946.479
0.29707184	2946.6509
0.29707184	2946.8228
-0.050233722	2946.979
-0.050233722	2947.1509
-0.050233722	2946.7134
-0.050233722	2946.8696
-0.39753917	2947.0415
-0.050233722	2947.2134
0.29707184	2947.3696
-0.050233722	2947.5415
0.29707184	2947.6978
0.29707184	2947.8696
-0.39753917	2948.0415
-0.050233722	2948.1978
-0.050233722	2948.3696
-0.050233722	2948.5415
0.29707184	2948.6978
0.29707184	2948.8696
0.29707184	2949.0415
-0.050233722	2949.1978
-0.050233722	2949.3696
-0.050233722	2949.5259
-0.39753917	2949.6978
-0.39753917	2949.2603
-0.050233722	2949.4165
-0.050233722	2949.5884
-0.050233722	2949.7603
0.29707184	2949.9165
-0.050233722	2949.479
-0.050233722	2949.6509
-0.050233722	2949.1978
-0.050233722	2949.3696
-0.050233722	2949.5415
0.29707184	2949.6978
0.29707184	2949.8696
-0.050233722	2950.0259
0.29707184	2950.1978
-0.050233722	2950.3696
-0.050233722	2950.5259
-0.39753917	2950.6978
-0.050233722	2950.2603
-0.050233722	2949.8071
0.29707184	2949.979
0.29707184	2950.1509
-0.050233722	2950.3071
-0.050233722	2950.479
-0.39753917	2950.6353
-0.39753917	2950.8071
-0.050233722	2950.979
-0.050233722	2951.1353
-0.050233722	2950.6978
-0.050233722	2950.2603
0.29707184	2950.4165
-0.050233722	2950.5884
-0.050233722	2950.7603
-0.39753917	2950.3071
-0.39753917	2949.8696
-0.050233722	2950.0259
-0.050233722	2949.5884
0.29707184	2949.7603
-0.050233722	2949.9165
-0.050233722	2949.479
-0.050233722	2949.6509
-0.39753917	2949.1978
-0.39753917	2949.3696
-0.39753917	2949.5415
-0.050233722	2949.6978
-0.050233722	2949.2603
0.29707184	2948.8071
-0.050233722	2948.979
-0.050233722	2949.1509
-0.39753917	2948.6978
-0.050233722	2948.8696
-0.39753917	2949.0415
-0.050233722	2949.1978
-0.050233722	2948.7603
0.29707184	2948.9321
0.29707184	2949.0884
-0.050233722	2949.2603
-0.050233722	2949.4165
-0.050233722	2949.5884
-0.39753917	2949.7603
-0.050233722	2949.9165
-0.050233722	2950.0884
0.29707184	2950.2603
0.29707184	2950.4165
-0.050233722	2950.5884
-0.050233722	2950.7603
-0.050233722	2950.9165
-0.39753917	2950.479
-0.050233722	2950.6509
-0.050233722	2950.8071
-0.050233722	2950.979
0.29707184	2950.5259
0.29707184	2950.0884
-0.050233722	2950.2603
-0.050233722	2950.4165
-0.39753917	2950.5884
-0.39753917	2950.7603
-0.050233722	2950.9165
-0.39753917	2951.0884
0.64437717	2951.2603
-0.050233722	2951.4165
-0.050233722	2951.5884
-0.050233722	2951.7446
-0.39753917	2951.3071
-0.050233722	2951.479
-0.39753917	2951.6353
0.29707184	2951.8071
0.29707184	2951.979
-0.050233722	2952.1353
0.29707184	2951.6978
-0.050233722	2951.8696
-0.050233722	2952.0259
-0.050233722	2952.1978
-0.39753917	2951.7446
-0.050233722	2951.9165
0.29707184	2952.0884
-0.050233722	2951.6353
0.29707184	2951.8071
-0.050233722	2951.979
-0.050233722	2952.1353
-0.050233722	2952.3071
-0.39753917	2952.479
-0.050233722	2952.6353
-0.050233722	2952.8071
0.29707184	2952.9634
0.29707184	2953.1353
0.29707184	2953.3071
-0.050233722	2953.4634
-0.050233722	2953.6353
-0.050233722	2953.8071
-0.050233722	2953.9634
-0.050233722	2954.1353
-0.050233722	2954.3071
0.29707184	2954.4634
0.29707184	2954.6353
-0.050233722	2954.7915
-0.050233722	2954.9634
-0.74484456	2955.1353
-0.39753917	2955.2915
-0.050233722	2955.4634
-0.050233722	2955.6353
0.29707184	2955.7915
-0.050233722	2955.9634
-0.050233722	2956.1353
-0.050233722	2955.6821
-0.39753917	2955.854
-0.39753917	2956.0103
-0.39753917	2956.1821
-0.050233722	2956.354
-0.050233722	2956.5103
-0.050233722	2956.6821
-0.050233722	2956.854
-0.050233722	2957.0103
-0.050233722	2957.1821
-0.39753917	2957.354
-0.050233722	2956.9009
-0.050233722	2957.0728
-0.050233722	2957.2446
-0.050233722	2957.4009
0.29707184	2957.5728
-0.050233722	2957.729
-0.050233722	2957.9009
-0.39753917	2958.0728
-0.39753917	2958.229
-0.050233722	2958.4009
-0.050233722	2957.9634
0.29707184	2958.1196
0.29707184	2958.2915
0.29707184	2958.4634
-0.050233722	2958.6196
-0.39753917	2958.7915
-0.050233722	2958.9478
-0.39753917	2959.1196
-0.050233722	2959.2915
0.29707184	2959.4478
-0.050233722	2959.0103
-0.050233722	2959.1821
-0.050233722	2959.3384
-0.39753917	2958.9009
-0.050233722	2958.4634
-0.39753917	2958.6196
-0.050233722	2958.7915
-0.39753917	2958.9478
-0.050233722	2959.1196
0.29707184	2959.2915
-0.050233722	2958.8384
-0.050233722	2959.0103
-0.050233722	2959.1821
-0.39753917	2959.3384
-0.39753917	2959.5103
-0.39753917	2959.6821
-0.050233722	2959.8384
0.29707184	2960.0103
-0.050233722	2960.1665
0.29707184	2960.3384
-0.050233722	2959.9009
-0.050233722	2959.4478
-0.050233722	2959.6196
-0.050233722	2959.7915
-0.050233722	2959.9478
-0.39753917	2960.1196
0.29707184	2960.2915
0.29707184	2960.4478
0.29707184	2960.6196
-0.050233722	2960.7759
-0.39753917	2960.9478
-0.39753917	2960.5103
-0.050233722	2960.6665
-0.050233722	2960.8384
0.29707184	2961.0103
0.29707184	2960.5571
-0.050233722	2960.729
-0.050233722	2960.2915
-0.050233722	2960.4478
-0.39753917	2960.6196
-0.050233722	2960.1821
-0.050233722	2960.3384
-0.050233722	2960.5103
0.29707184	2960.0571
-0.050233722	2960.229
-0.050233722	2960.4009
-0.050233722	2959.9478
-0.39753917	2960.1196
-0.050233722	2960.2915
-0.050233722	2960.4478
-0.050233722	2960.6196
0.29707184	2960.1821
0.29707184	2960.3384
0.29707184	2960.5103
0.29707184	2960.6665
-0.050233722	2960.8384
-0.39753917	2961.0103
-0.39753917	2961.1665
-0.050233722	2961.3384
-0.050233722	2961.5103
0.29707184	2961.6665
0.29707184	2961.8384
-0.050233722	2962.0103
-0.050233722	2962.1665
-0.050233722	2962.3384
-0.39753917	2962.4946
-0.050233722	2962.6665
-0.050233722	2962.8384
0.29707184	2962.9946
0.29707184	2963.1665
0.29707184	2963.3384
-0.39753917	2963.4946
-0.050233722	2963.6665
-0.050233722	2963.229
-0.39753917	2963.3853
-0.050233722	2963.5571
0.29707184	2963.7134
0.29707184	2963.8853
0.29707184	2964.0571
-0.050233722	2963.604
-0.39753917	2963.7759
-0.39753917	2963.9478
-0.050233722	2964.104
-0.050233722	2964.2759
-0.050233722	2964.4478
0.29707184	2964.604
0.29707184	2964.7759
-0.050233722	2964.9321
-0.39753917	2965.104
-0.050233722	2964.6665
-0.39753917	2964.8228
-0.050233722	2964.9946
-0.050233722	2965.1665
0.29707184	2965.3228
-0.050233722	2965.4946
-0.050233722	2965.0571
-0.050233722	2965.2134
-0.39753917	2965.3853
-0.39753917	2965.5415
-0.050233722	2965.7134
-0.39753917	2965.8853
-0.050233722	2966.0415
0.29707184	2965.604
-0.050233722	2965.7759
0.29707184	2965.9321
-0.050233722	2966.104
-0.050233722	2966.2759
-0.050233722	2966.4321
-0.050233722	2966.604
-0.39753917	2966.7759
0.29707184	2966.9321
0.29707184	2966.4946
0.29707184	2966.6509
-0.050233722	2966.8228
-0.050233722	2966.9946
-0.39753917	2967.1509
-0.39753917	2967.3228
-0.050233722	2967.4946
0.29707184	2967.6509
-0.050233722	2967.8228
0.29707184	2967.9946
-0.050233722	2968.1509
-0.050233722	2968.3228
-0.39753917	2967.8696
-0.050233722	2967.4321
-0.050233722	2967.604
-0.050233722	2967.7603
-0.050233722	2967.9321
0.29707184	2968.104
0.29707184	2967.6509
-0.050233722	2967.8228
-0.050233722	2967.3853
-0.39753917	2967.5415
-0.050233722	2967.7134
-0.050233722	2967.8696
0.29707184	2968.0415
0.29707184	2968.2134
0.29707184	2967.7603
-0.050233722	2967.9321
-0.050233722	2967.4946
-0.050233722	2967.6509
-0.39753917	2967.8228
-0.050233722	2967.9946
-0.050233722	2968.1509
0.29707184	2968.3228
0.29707184	2967.8696
0.29707184	2968.0415
-0.050233722	2968.2134
-0.39753917	2968.3696
-0.39753917	2968.5415
-0.050233722	2968.7134
-0.050233722	2968.8696
-0.050233722	2969.0415
0.29707184	2969.2134
0.29707184	2969.3696
-0.050233722	2969.5415
-0.050233722	2969.6978
-0.39753917	2969.8696
-0.39753917	2970.0415
-0.050233722	2970.1978
0.29707184	2970.3696
0.29707184	2970.5415
0.29707184	2970.6978
-0.050233722	2970.8696
-0.050233722	2971.0415
-0.050233722	2971.1978
-0.39753917	2971.3696
-0.050233722	2971.5415
-0.050233722	2971.6978
0.29707184	2971.8696
-0.050233722	2972.0259
0.29707184	2972.1978
-0.39753917	2972.3696
-0.39753917	2972.5259
-0.39753917	2972.6978
-0.050233722	2972.8696
-0.050233722	2973.0259
0.29707184	2973.1978
0.29707184	2973.3696
-0.050233722	2972.9165
-0.050233722	2973.0884
-0.39753917	2973.2446
-0.39753917	2973.4165
-0.39753917	2972.979
-0.050233722	2973.1353
-0.050233722	2973.3071
-0.050233722	2973.479
-0.050233722	2973.6353
-0.050233722	2973.8071
-0.050233722	2973.979
-0.39753917	2974.1353
-0.050233722	2974.3071
-0.050233722	2974.4634
-0.050233722	2974.6353
0.29707184	2974.8071
0.29707184	2974.9634
-0.050233722	2975.1353
-0.050233722	2975.3071
-0.39753917	2974.854
-0.050233722	2975.0259
-0.050233722	2975.1978
0.29707184	2975.354
0.29707184	2974.9165
0.29707184	2975.0728
0.29707184	2975.2446
-0.050233722	2975.4165
-0.39753917	2975.5728
-0.39753917	2975.7446
-0.050233722	2975.9165
-0.050233722	2975.4634
-0.050233722	2975.6353
0.29707184	2975.8071
0.29707184	2975.9634
-0.050233722	2975.5259
-0.050233722	2975.6821
-0.39753917	2975.2446
-0.050233722	2974.8071
-0.050233722	2974.354
-0.050233722	2974.5259
0.29707184	2974.6978
-0.050233722	2974.854
-0.39753917	2975.0259
-0.39753917	2975.1978
-0.39753917	2975.354
-0.39753917	2974.9165
-0.050233722	2975.0728
0.29707184	2975.2446
0.29707184	2975.4165
0.29707184	2975.5728
-0.050233722	2975.7446
-0.050233722	2975.9165
-0.050233722	2976.0728
-0.39753917	2976.2446
-0.050233722	2976.4165
-0.050233722	2976.5728
-0.050233722	2976.7446
0.29707184	2976.3071
0.29707184	2976.4634
-0.050233722	2976.6353
-0.050233722	2976.1821
-0.050233722	2976.354
-0.050233722	2976.5259
-0.050233722	2976.6821
0.29707184	2976.854
0.29707184	2977.0259
-0.050233722	2977.1821
-0.050233722	2976.7446
-0.39753917	2976.9165
-0.050233722	2977.0728
-0.39753917	2977.2446
-0.050233722	2976.7915
-0.050233722	2976.9634
0.29707184	2977.1353
0.29707184	2977.2915
0.29707184	2977.4634
-0.050233722	2977.6353
-0.050233722	2977.7915
-0.050233722	2977.354
-0.39753917	2977.5259
-0.050233722	2977.6821
-0.050233722	2977.2446
0.29707184	2977.4009
0.29707184	2977.5728
0.29707184	2977.7446
0.29707184	2977.2915
-0.39753917	2977.4634
-0.39753917	2977.6353
-0.050233722	2977.7915
-0.050233722	2977.9634
0.29707184	2978.1353
0.29707184	2978.2915
-0.050233722	2978.4634
-0.050233722	2978.6196
-0.39753917	2978.1821
-0.39753917	2978.354
-0.39753917	2978.5103
-0.050233722	2978.0728
-0.050233722	2978.2446
-0.050233722	2978.4009
0.29707184	2978.5728
-0.050233722	2978.7446
-0.050233722	2978.9009
-0.39753917	2979.0728
-0.050233722	2979.229
0.29707184	2979.4009
-0.050233722	2979.5728
0.29707184	2979.729
0.29707184	2979.2915
-0.050233722	2979.4634
-0.39753917	2979.6196
-0.050233722	2979.7915
-0.050233722	2979.9634
-0.050233722	2979.5103
0.29707184	2979.0728
0.29707184	2979.2446
0.29707184	2979.4009
0.29707184	2979.5728
-0.050233722	2979.729
-0.39753917	2979.9009
-0.39753917	2980.0728
-0.050233722	2979.6196
-0.050233722	2979.7915
0.29707184	2979.9634
0.29707184	2980.1196
-0.050233722	2979.6821
-0.050233722	2979.2446
-0.050233722	2979.4009
-0.39753917	2979.5728
-0.050233722	2979.1196
-0.050233722	2979.2915
0.29707184	2978.854
0.29707184	2979.0103
0.29707184	2979.1821
-0.050233722	2979.354
-0.050233722	2979.5103
-0.050233722	2979.6821
-0.050233722	2979.854
0.29707184	2980.0103
-0.050233722	2980.1821
0.29707184	2980.3384
-0.050233722	2980.5103
-0.050233722	2980.0728
-0.39753917	2979.6196
-0.39753917	2979.7915
-0.39753917	2979.9634
-0.39753917	2980.1196
0.29707184	2980.2915
-0.050233722	2979.854
0.29707184	2980.0103
-0.050233722	2980.1821
-0.39753917	2980.3384
-0.050233722	2980.5103
-0.050233722	2980.6821
-0.050233722	2980.8384
-0.050233722	2981.0103
0.29707184	2981.1821
0.29707184	2981.3384
0.29707184	2981.5103
-0.050233722	2981.0728
-0.39753917	2981.229
-0.050233722	2981.4009
-0.39753917	2981.5571
-0.050233722	2981.729
-0.050233722	2981.2915
0.29707184	2981.4478
-0.050233722	2981.6196
-0.050233722	2981.7915
-0.050233722	2981.3384
-0.050233722	2981.5103
-0.050233722	2981.6821
-0.050233722	2981.8384
-0.050233722	2982.0103
0.29707184	2981.5728
0.29707184	2981.729
-0.050233722	2981.9009
-0.050233722	2981.4478
-0.050233722	2981.6196
-0.050233722	2981.7915
-0.39753917	2981.9478
-0.050233722	2982.1196
-0.050233722	2982.2915
0.29707184	2982.4478
0.29707184	2982.6196
-0.050233722	2982.7915
-0.050233722	2982.9478
-0.39753917	2983.1196
-0.050233722	2983.2759
-0.050233722	2983.4478
0.29707184	2983.6196
0.29707184	2983.7759
0.29707184	2983.3384
0.29707184	2983.5103
-0.050233722	2983.6665
-0.050233722	2983.8384
-0.39753917	2984.0103
0.29707184	2983.5571
-0.050233722	2983.729
0.29707184	2983.8853
-0.050233722	2984.0571
-0.050233722	2984.229
-0.050233722	2984.3853
-0.39753917	2984.5571
-0.050233722	2984.1196
-0.39753917	2984.2759
-0.050233722	2983.8384
-0.050233722	2984.0103
0.29707184	2984.1665
0.29707184	2984.3384
-0.39753917	2984.4946
-0.050233722	2984.6665
-0.39753917	2984.229
-0.050233722	2984.3853
-0.050233722	2983.9478
-0.050233722	2984.1196
-0.050233722	2984.2759
-0.050233722	2984.4478
-0.050233722	2984.6196
-0.39753917	2984.7759
-0.39753917	2984.9478
-0.39753917	2984.4946
-0.050233722	2984.0571
-0.050233722	2984.229
0.29707184	2983.7759
0.29707184	2983.3384
0.29707184	2983.5103
-0.050233722	2983.6665
-0.39753917	2983.8384
-0.39753917	2984.0103
-0.39753917	2984.1665
-0.050233722	2984.3384
-0.050233722	2983.8853
-0.050233722	2984.0571
0.29707184	2984.229
-0.050233722	2983.7759
-0.050233722	2983.9478
-0.050233722	2984.1196
-0.39753917	2984.2759
0.29707184	2984.4478
0.29707184	2984.6196
0.29707184	2984.7759
0.29707184	2984.9478
-0.050233722	2985.1196
0.29707184	2985.2759
-0.39753917	2985.4478
-0.39753917	2985.604
-0.050233722	2985.7759
-0.050233722	2985.9478
0.29707184	2986.104
0.29707184	2986.2759
-0.050233722	2986.4478
-0.050233722	2986.604
-0.050233722	2986.7759
-0.050233722	2986.9478
-0.39753917	2987.104
-0.050233722	2986.6665
-0.39753917	2986.8228
-0.050233722	2986.3853
-0.050233722	2986.5571
0.29707184	2986.7134
-0.050233722	2986.8853
-0.050233722	2987.0571
-0.39753917	2987.2134
-0.39753917	2987.3853
-0.050233722	2987.5571
-0.050233722	2987.104
0.29707184	2987.2759
-0.050233722	2986.8228
-0.050233722	2986.3853
-0.050233722	2986.5571
-0.39753917	2986.104
-0.050233722	2986.2759
-0.050233722	2985.8384
-0.050233722	2985.9946
-0.050233722	2986.1665
0.29707184	2986.3384
0.29707184	2986.4946
-0.050233722	2986.6665
-0.050233722	2986.8228
-0.39753917	2986.9946
-0.39753917	2987.1665
-0.050233722	2986.7134
-0.050233722	2986.8853
-0.050233722	2987.0571
-0.050233722	2987.2134
-0.39753917	2986.7759
-0.050233722	2986.9478
-0.39753917	2987.104
-0.39753917	2987.2759
-0.050233722	2987.4321
-0.050233722	2987.604
0.29707184	2987.7759
0.29707184	2987.9321
0.29707184	2987.4946
-0.050233722	2987.6665
-0.39753917	2987.8228
-0.39753917	2987.9946
-0.050233722	2988.1665
-0.050233722	2988.3228
-0.39753917	2988.4946
0.29707184	2988.6665
-0.050233722	2988.8228
0.29707184	2988.9946
-0.050233722	2989.1509
-0.050233722	2988.7134
-0.050233722	2988.8853
-0.050233722	2989.0415
-0.050233722	2988.604
0.29707184	2988.1665
0.29707184	2988.3228
-0.050233722	2988.4946
-0.050233722	2988.6665
-0.050233722	2988.8228
-0.39753917	2988.9946
-0.39753917	2989.1509
-0.050233722	2989.3228
-0.050233722	2989.4946
-0.050233722	2989.6509
0.29707184	2989.8228
-0.050233722	2989.9946
0.29707184	2990.1509
-0.050233722	2990.3228
-0.39753917	2990.4946
-0.050233722	2990.6509
-0.050233722	2990.8228
0.29707184	2990.979
-0.050233722	2991.1509
0.29707184	2991.3228
-0.050233722	2991.479
-0.050233722	2991.6509
-0.39753917	2991.8228
-0.050233722	2991.979
-0.050233722	2992.1509
0.29707184	2992.3228
-0.050233722	2992.479
0.29707184	2992.6509
0.29707184	2992.8071
-0.050233722	2992.3696
-0.050233722	2992.5415
-0.050233722	2992.6978
-0.050233722	2992.8696
-0.050233722	2993.0415
-0.050233722	2993.1978
0.29707184	2993.3696
0.29707184	2993.5415
0.29707184	2993.6978
-0.050233722	2993.8696
-0.050233722	2994.0259
-0.39753917	2994.1978
-0.050233722	2993.7603
0.29707184	2993.9165
-0.050233722	2994.0884
-0.050233722	2994.2603
-0.050233722	2994.4165
-0.050233722	2993.979
-0.39753917	2993.5415
-0.39753917	2993.6978
-0.050233722	2993.8696
-0.050233722	2994.0259
0.29707184	2993.5884
0.29707184	2993.1509
0.29707184	2992.6978
-0.050233722	2992.8696
-0.39753917	2993.0415
-0.39753917	2993.1978
-0.050233722	2992.7603
-0.050233722	2992.9321
-0.050233722	2993.0884
0.29707184	2992.6509
0.29707184	2992.2134
-0.050233722	2992.3696
-0.050233722	2991.9321
-0.39753917	2991.479
-0.39753917	2991.6509
-0.050233722	2991.8228
-0.050233722	2991.979
-0.050233722	2992.1509
0.29707184	2992.3228
0.29707184	2991.8696
-0.050233722	2991.4321
-0.050233722	2991.604
-0.39753917	2991.1509
-0.050233722	2990.7134
-0.050233722	2990.2603
-0.050233722	2990.4321
0.29707184	2990.604
-0.050233722	2990.1509
-0.050233722	2990.3228
-0.050233722	2990.4946
-0.39753917	2990.6509
-0.050233722	2990.8228
-0.050233722	2990.9946
-0.050233722	2990.5415
0.29707184	2990.104
0.29707184	2990.2603
-0.050233722	2990.4321
-0.050233722	2990.604
-0.050233722	2990.7603
-0.050233722	2990.9321
-0.050233722	2991.104
-0.050233722	2991.2603
-0.050233722	2991.4321
0.29707184	2991.604
0.29707184	2991.7603
-0.050233722	2991.9321
-0.050233722	2992.0884
-0.050233722	2992.2603
-0.050233722	2992.4321
-0.050233722	2992.5884
-0.050233722	2992.7603
0.29707184	2992.9321
-0.050233722	2992.479
-0.050233722	2992.0415
-0.050233722	2991.604
-0.39753917	2991.7603
-0.39753917	2991.9321
-0.050233722	2992.0884
-0.050233722	2992.2603
-0.050233722	2992.4321
0.29707184	2992.5884
-0.050233722	2992.7603
0.29707184	2992.9321
-0.050233722	2993.0884
-0.050233722	2993.2603
-0.050233722	2993.4321
-0.39753917	2993.5884
-0.050233722	2993.1509
0.29707184	2993.3228
0.29707184	2992.8696
-0.050233722	2993.0415
-0.050233722	2993.1978
-0.39753917	2993.3696
-0.050233722	2993.5415
-0.050233722	2993.6978
-0.050233722	2993.8696
-0.050233722	2994.0415
-0.050233722	2993.5884
-0.050233722	2993.1509
0.29707184	2993.3228
-0.050233722	2993.479
-0.39753917	2993.6509
-0.050233722	2993.8071
-0.050233722	2993.979
-0.050233722	2994.1509
0.29707184	2994.3071
0.29707184	2994.479
-0.050233722	2994.0415
-0.050233722	2994.1978
-0.050233722	2994.3696
-0.050233722	2994.5415
-0.050233722	2994.6978
-0.050233722	2994.8696
0.29707184	2995.0259
0.29707184	2995.1978
-0.050233722	2995.3696
-0.050233722	2995.5259
-0.39753917	2995.6978
-0.39753917	2995.8696
-0.050233722	2995.4165
-0.050233722	2995.5884
0.29707184	2995.7603
0.29707184	2995.3071
-0.050233722	2995.479
-0.050233722	2995.6353
-0.050233722	2995.8071
-0.050233722	2995.979
-0.050233722	2996.1353
-0.39753917	2995.6978
-0.050233722	2995.8696
-0.050233722	2996.0259
-0.050233722	2996.1978
-0.050233722	2995.7603
-0.050233722	2995.3071
-0.39753917	2995.479
-0.39753917	2995.0259
-0.39753917	2994.5884
-0.050233722	2994.7603
0.29707184	2994.3071
0.29707184	2993.8696
-0.050233722	2993.4321
0.29707184	2992.979
-0.050233722	2993.1509
-0.39753917	2993.3228
-0.050233722	2992.8696
-0.050233722	2993.0415
-0.050233722	2993.2134
-0.050233722	2993.3696
0.29707184	2993.5415
-0.050233722	2993.6978
-0.050233722	2993.8696
-0.050233722	2994.0415
-0.39753917	2994.1978
-0.39753917	2993.7603
-0.050233722	2993.9321
0.29707184	2994.0884
0.29707184	2994.2603
-0.050233722	2993.8228
-0.050233722	2993.979
-0.050233722	2994.1509
-0.39753917	2994.3071
-0.050233722	2994.479
-0.050233722	2994.6509
0.29707184	2994.1978
0.29707184	2994.3696
0.29707184	2994.5415
-0.050233722	2994.6978
-0.39753917	2994.8696
-0.050233722	2995.0415
-0.050233722	2995.1978
-0.050233722	2994.7603
-0.050233722	2994.9165
-0.050233722	2994.479
-0.050233722	2994.6509
0.29707184	2994.8071
-0.050233722	2994.979
